y_hat,y_hat_sigma,y_true
0.9732363,0.0102138445,1.0
0.29767042,0.06394484,1.0
0.8840506,0.043954235,1.0
0.9676245,0.01212516,1.0
0.9094665,0.03249285,1.0
0.70208186,0.0662749,1.0
0.15788896,0.027823115,0.0
0.8633535,0.05142613,1.0
0.2911449,0.078159146,0.0
0.6921693,0.050102185,0.0
0.39495838,0.08703581,0.0
0.116736144,0.038074866,0.0
0.23745681,0.038229384,0.0
0.29768208,0.06460246,0.0
0.9757957,0.010189519,1.0
0.16786884,0.028359592,0.0
0.32880864,0.07129189,0.0
0.7790394,0.061600734,1.0
0.35720703,0.09319718,0.0
0.91280276,0.028775644,1.0
0.73601663,0.06179419,1.0
0.88485026,0.029764358,0.0
0.85780954,0.038692765,1.0
0.096764214,0.035310663,1.0
0.07076684,0.023241498,0.0
0.810998,0.04614666,1.0
0.065793246,0.025216633,0.0
0.4142839,0.06591475,1.0
0.28701723,0.061481275,0.0
0.61165154,0.0798599,1.0
0.98965067,0.005360223,1.0
0.13132231,0.035836045,0.0
0.8707869,0.03799272,0.0
0.74912024,0.056601737,1.0
0.13785388,0.02545495,0.0
0.96630335,0.011994629,1.0
0.5298401,0.074296616,0.0
0.16386876,0.02814666,0.0
0.16562594,0.028307093,0.0
0.9850695,0.006697751,1.0
0.9061845,0.024711005,0.0
0.11402423,0.038530335,0.0
0.14727241,0.045609124,0.0
0.5369142,0.07496825,1.0
0.13511144,0.0390422,0.0
0.7830534,0.047565956,1.0
0.84270614,0.04675862,1.0
0.18830438,0.051322747,0.0
0.5486564,0.08933041,1.0
0.44630674,0.0756164,1.0
0.0645965,0.023182455,0.0
0.7997239,0.055235796,0.0
0.118657425,0.035291005,0.0
0.82851404,0.047647595,1.0
0.9401456,0.024235921,1.0
0.8698084,0.033509843,0.0
0.1743481,0.056780305,0.0
0.5797965,0.07208327,1.0
0.23775634,0.063305534,0.0
0.29666823,0.066595584,0.0
0.17932652,0.04009381,0.0
0.26206207,0.057349026,0.0
0.9452339,0.017967798,1.0
0.35731962,0.06699587,0.0
0.7582137,0.05481633,1.0
0.6402254,0.06255686,1.0
0.63351864,0.07363633,1.0
0.7817147,0.057577163,0.0
0.8271586,0.053062472,1.0
0.78679854,0.04927247,1.0
0.13758901,0.025140665,0.0
0.14063424,0.025538694,0.0
0.086993195,0.03183309,0.0
0.061482824,0.020723999,0.0
0.07285406,0.024005106,0.0
0.92459065,0.025641633,1.0
0.06724898,0.02283721,0.0
0.38287032,0.07339339,0.0
0.77615565,0.046592493,1.0
0.2591998,0.0605235,0.0
0.19705123,0.04990391,0.0
0.18038563,0.03996779,1.0
0.17620356,0.054447677,0.0
0.36932427,0.10235204,1.0
0.8591962,0.039760336,1.0
0.5682739,0.07426364,0.0
0.15361534,0.030720696,0.0
0.1227511,0.023529097,0.0
0.25376558,0.0689592,0.0
0.77267,0.052054487,1.0
0.32791045,0.072781384,0.0
0.27988392,0.04519994,1.0
0.39226413,0.07600026,0.0
0.7809175,0.045357116,1.0
0.26292756,0.06953075,0.0
0.9098422,0.02439016,1.0
0.28484282,0.0768271,1.0
0.9595295,0.014020573,1.0
0.87583935,0.03610079,1.0
0.10509143,0.033306163,0.0
0.29099238,0.08015747,1.0
0.96258897,0.014625636,0.0
0.13544753,0.02502607,0.0
0.122134574,0.038617164,0.0
0.42441744,0.07850006,0.0
0.36493614,0.08715544,0.0
0.12633906,0.02396556,0.0
0.27296185,0.070212565,1.0
0.6083994,0.085706,0.0
0.937871,0.017796598,1.0
0.26844466,0.076500855,1.0
0.26776624,0.07406624,1.0
0.16450846,0.027903631,1.0
0.5774644,0.07266926,1.0
0.8211737,0.054128412,1.0
0.8920473,0.030572206,1.0
0.08370485,0.030254435,0.0
0.25597045,0.05261651,0.0
0.2866828,0.07615543,1.0
0.056436658,0.020229891,0.0
0.61745924,0.079114124,0.0
0.2834203,0.06826331,0.0
0.3348974,0.08233754,0.0
0.062430255,0.021211658,0.0
0.35879448,0.06819939,1.0
0.7442916,0.09830458,0.0
0.07349371,0.022176769,0.0
0.118570484,0.03741662,0.0
0.96746904,0.011249645,1.0
0.9012254,0.033923198,1.0
0.7920819,0.04497597,0.0
0.042005718,0.014288923,1.0
0.2029624,0.033132974,0.0
0.19654843,0.05200381,1.0
0.20216818,0.036260888,0.0
0.83887744,0.04514732,1.0
0.24897622,0.07697796,1.0
0.8315462,0.045348812,1.0
0.9456415,0.016612733,1.0
0.5205714,0.079024486,0.0
0.76762986,0.06749795,1.0
0.9114077,0.025973866,1.0
0.26656651,0.0735709,0.0
0.35529664,0.08263966,1.0
0.8883401,0.034933638,1.0
0.32074502,0.058745183,0.0
0.41808495,0.07906979,0.0
0.16446707,0.028621119,0.0
0.09600835,0.028781975,0.0
0.58185804,0.074858755,1.0
0.49469584,0.07726567,1.0
0.74174386,0.09351674,1.0
0.9883248,0.0055667344,1.0
0.1023519,0.033933125,0.0
0.51532614,0.093816355,0.0
0.54166174,0.08423151,1.0
0.6667303,0.07099894,1.0
0.7839303,0.05784893,0.0
0.9551927,0.017950175,1.0
0.95568216,0.014132207,1.0
0.9629667,0.012419376,1.0
0.31365386,0.06739381,0.0
0.76662636,0.05311116,1.0
0.465213,0.09314428,0.0
0.9242974,0.027457112,0.0
0.7845241,0.05587773,1.0
0.4311838,0.08619438,0.0
0.8407418,0.03948289,1.0
0.13100156,0.023902293,0.0
0.94170564,0.020613527,1.0
0.38548613,0.07676039,0.0
0.1201448,0.022695538,0.0
0.4834282,0.072321095,1.0
0.80781126,0.049286176,1.0
0.72184324,0.057935003,0.0
0.16710442,0.05115479,0.0
0.091522105,0.03001501,0.0
0.6072848,0.0679722,1.0
0.7423894,0.08186574,0.0
0.20103344,0.062263265,0.0
0.19415689,0.06236449,0.0
0.5012097,0.07017979,1.0
0.53597385,0.07939888,1.0
0.90749484,0.035689227,1.0
0.10660297,0.034632504,0.0
0.8063558,0.041811433,1.0
0.8841684,0.03419485,1.0
0.6842297,0.07465583,1.0
0.94517374,0.032374088,1.0
0.3470657,0.07162166,1.0
0.83411366,0.047283653,1.0
0.1637334,0.027938208,0.0
0.22384316,0.05544675,0.0
0.97279483,0.012311711,1.0
0.9335627,0.023258977,1.0
0.27435365,0.062747,0.0
0.16983381,0.06852697,0.0
0.07850454,0.026838649,0.0
0.0671765,0.023150655,0.0
0.15025137,0.026365407,0.0
0.8391242,0.041308533,1.0
0.13481109,0.024550753,1.0
0.13225958,0.024272742,0.0
0.9009921,0.033713855,1.0
0.47427276,0.08680534,0.0
0.13448444,0.047836613,0.0
0.52959377,0.0763742,0.0
0.9681944,0.01364152,1.0
0.16744512,0.028142061,0.0
0.28310466,0.062237132,0.0
0.18333355,0.05086539,0.0
0.7567892,0.06311208,1.0
0.87701786,0.03973749,1.0
0.74770683,0.06867113,1.0
0.29365167,0.07287589,1.0
0.6683879,0.072969034,0.0
0.9173012,0.033515744,0.0
0.4580037,0.08316898,1.0
0.2576337,0.058818232,1.0
0.88298845,0.03187461,1.0
0.96408516,0.011024388,1.0
0.026040867,0.01572829,0.0
0.17467637,0.060386416,0.0
0.67008924,0.08235779,0.0
0.16502608,0.030863848,0.0
0.107608646,0.031827133,0.0
0.57962453,0.095104806,1.0
0.8658381,0.041584138,1.0
0.18349303,0.05702355,1.0
0.8254957,0.051083166,1.0
0.88480264,0.033706374,1.0
0.32412627,0.070745476,0.0
0.800691,0.053935543,1.0
0.5403773,0.092392094,1.0
0.24045067,0.061995205,0.0
0.1565105,0.032186534,1.0
0.32411596,0.06030297,0.0
0.87213427,0.034437608,1.0
0.2686432,0.072500885,1.0
0.1323435,0.024529591,1.0
0.15753928,0.048823148,0.0
0.10283301,0.035492454,0.0
0.89935696,0.02878048,1.0
0.9108207,0.025017578,1.0
0.8436417,0.037626326,0.0
0.59429127,0.10065297,1.0
0.29501557,0.08034144,0.0
0.82468134,0.052849364,0.0
0.682359,0.06373627,1.0
0.13576959,0.024760665,0.0
0.78503597,0.05408404,1.0
0.8244705,0.049360204,1.0
0.10066643,0.03260631,0.0
0.7991321,0.052998498,1.0
0.41990077,0.08785899,0.0
0.25484866,0.06442372,0.0
0.42066592,0.09154728,0.0
0.22246599,0.04481841,0.0
0.16370942,0.028991634,0.0
0.6527487,0.06885602,1.0
0.9422779,0.01732561,1.0
0.8165422,0.053749453,1.0
0.20678891,0.033207923,0.0
0.7912626,0.04867731,1.0
0.2719357,0.06554083,0.0
0.1326043,0.041853122,0.0
0.9560108,0.017321263,1.0
0.8214639,0.0457511,1.0
0.1372084,0.051453717,1.0
0.21336079,0.035003643,0.0
0.20109972,0.03700066,0.0
0.24681272,0.058982085,0.0
0.5031256,0.08280614,0.0
0.09217895,0.027483406,0.0
0.8274377,0.052078392,1.0
0.70659757,0.060933493,1.0
0.2373884,0.060968876,0.0
0.5825815,0.08548385,0.0
0.9070684,0.027915426,1.0
0.41163164,0.10811996,1.0
0.16339071,0.027875599,0.0
0.25024655,0.04023867,0.0
0.81962645,0.04436807,0.0
0.108224414,0.046700314,1.0
0.9352501,0.018779831,1.0
0.9525446,0.016954718,1.0
0.19478557,0.051704835,1.0
0.79492337,0.06517458,1.0
0.07122593,0.023277434,0.0
0.25417694,0.062729225,0.0
0.9485047,0.017475458,0.0
0.09126104,0.028586548,0.0
0.79005176,0.041511167,0.0
0.62556386,0.07635995,1.0
0.77531135,0.049863137,0.0
0.16959578,0.029043088,0.0
0.9189863,0.025413826,0.0
0.13988717,0.02558893,0.0
0.46229097,0.07769608,1.0
0.77602375,0.055755123,1.0
0.093367256,0.035616808,0.0
0.8030443,0.045233242,1.0
0.58958066,0.0683624,0.0
0.93084246,0.020214377,1.0
0.8473418,0.03993757,1.0
0.69922763,0.08588842,0.0
0.9158016,0.024317682,1.0
0.1546989,0.026946377,0.0
0.08794266,0.033854097,0.0
0.30859113,0.06250453,0.0
0.83132696,0.04952046,1.0
0.8074065,0.047317624,1.0
0.3559645,0.08379997,0.0
0.1378459,0.04723471,0.0
0.89859325,0.041985992,1.0
0.31124717,0.06904857,0.0
0.106070094,0.037555084,0.0
0.2005243,0.057033565,0.0
0.8479432,0.040783275,1.0
0.582121,0.09271816,0.0
0.9597082,0.014482768,1.0
0.36732206,0.07909536,0.0
0.06307401,0.021569379,0.0
0.39642325,0.06756316,0.0
0.10503955,0.0473283,1.0
0.1351124,0.04638348,0.0
0.079005,0.019308837,0.0
0.1465876,0.02734545,0.0
0.88778895,0.033171322,1.0
0.9698242,0.0103145875,1.0
0.1974453,0.03429491,0.0
0.8937167,0.03002361,1.0
0.2728387,0.06703182,1.0
0.764681,0.07610416,1.0
0.09396276,0.032471202,0.0
0.22086982,0.051720083,0.0
0.91013426,0.030581782,0.0
0.7812388,0.050341893,1.0
0.32201803,0.06734586,0.0
0.07469745,0.024827871,0.0
0.90143675,0.029143186,1.0
0.59333503,0.06746789,1.0
0.80407506,0.05289544,1.0
0.13480185,0.024661375,0.0
0.7469962,0.08744118,0.0
0.81439626,0.050316207,1.0
0.10865201,0.031790834,0.0
0.5304687,0.08184857,0.0
0.8727244,0.048107635,1.0
0.86748827,0.04115133,1.0
0.7151904,0.075554274,1.0
0.13216716,0.024036353,0.0
0.8648304,0.04149671,1.0
0.9642715,0.014420605,1.0
0.9641886,0.014874455,1.0
0.41064474,0.07784072,0.0
0.09654207,0.03616815,0.0
0.1485783,0.02677024,0.0
0.9674205,0.010194966,1.0
0.95208234,0.014893817,1.0
0.16048373,0.04907952,0.0
0.1327398,0.0669599,0.0
0.22880264,0.042442482,0.0
0.6413725,0.05876064,1.0
0.9221952,0.023476215,1.0
0.8014077,0.068363234,1.0
0.8346249,0.0491425,1.0
0.08069155,0.018941142,0.0
0.7028033,0.057521738,1.0
0.12154978,0.046225805,0.0
0.10825542,0.037894093,0.0
0.163158,0.0282607,0.0
0.9853006,0.0065973205,1.0
0.10640435,0.031617444,0.0
0.9568087,0.015122688,1.0
0.94248205,0.019517634,1.0
0.13747194,0.05201242,0.0
0.88245565,0.032914635,1.0
0.23380186,0.05677621,0.0
0.8485152,0.04251766,1.0
0.25782695,0.06130181,0.0
0.091387294,0.027162839,0.0
0.7447708,0.055812187,0.0
0.9198902,0.02328034,0.0
0.5576095,0.091653444,1.0
0.147757,0.026254013,1.0
0.55148816,0.12299018,1.0
0.12150964,0.036360644,0.0
0.5615311,0.07630186,0.0
0.3847784,0.08709213,0.0
0.89469844,0.03554711,1.0
0.24565683,0.058571007,0.0
0.20287275,0.056491945,0.0
0.9121338,0.029535448,1.0
0.1387661,0.024919633,0.0
0.07304086,0.02318639,0.0
0.6417869,0.08254468,1.0
0.701038,0.068973124,0.0
0.91539276,0.025476305,1.0
0.9598344,0.017445091,1.0
0.40601322,0.09186085,0.0
0.076788954,0.024529366,0.0
0.61601716,0.092954196,1.0
0.13546507,0.02419327,0.0
0.9178378,0.03115655,1.0
0.97818965,0.0073723,1.0
0.8959357,0.03517564,1.0
0.3170541,0.08891117,1.0
0.16353329,0.02809393,0.0
0.16096203,0.04543281,0.0
0.13122901,0.0357601,0.0
0.860924,0.042327087,1.0
0.40875125,0.078233495,1.0
0.9463135,0.019870248,1.0
0.96609735,0.012364865,1.0
0.13675775,0.025191557,0.0
0.87055254,0.050693795,1.0
0.4715921,0.08488981,0.0
0.45875302,0.08905782,1.0
0.23658594,0.06825425,1.0
0.29589415,0.058722988,1.0
0.6386794,0.07489286,0.0
0.8975305,0.03701556,1.0
0.813458,0.0639301,0.0
0.71186435,0.06039569,1.0
0.49432236,0.08301002,0.0
0.8374308,0.0543032,0.0
0.3360231,0.0704905,0.0
0.9396668,0.020114606,0.0
0.94211495,0.016170995,1.0
0.1407177,0.02745237,0.0
0.5314505,0.07363418,1.0
0.14185375,0.02538603,0.0
0.92709905,0.020952085,1.0
0.86264104,0.04392279,1.0
0.13298042,0.024619551,0.0
0.1973362,0.08071256,0.0
0.9358667,0.020451548,1.0
0.46432704,0.09188598,0.0
0.73774654,0.061763223,0.0
0.10448563,0.02081686,0.0
0.14153157,0.026071813,0.0
0.104587674,0.022950333,0.0
0.24944437,0.06645703,0.0
0.53682566,0.0836055,1.0
0.4592044,0.0799221,1.0
0.44903502,0.06387131,1.0
0.13068154,0.02395979,1.0
0.7461852,0.082941815,0.0
0.14259672,0.025434898,1.0
0.34591675,0.07689047,0.0
0.6529428,0.064519435,0.0
0.18337052,0.048730887,1.0
0.8961939,0.026662704,1.0
0.11957472,0.037174396,0.0
0.07395033,0.02214201,0.0
0.17956397,0.04775166,0.0
0.12975578,0.035345014,0.0
0.94938767,0.016143696,1.0
0.30583584,0.08072756,0.0
0.6925509,0.06370609,1.0
0.15502015,0.047983084,0.0
0.848156,0.044777315,0.0
0.86656445,0.041159403,1.0
0.046522748,0.02015677,0.0
0.773855,0.060830913,0.0
0.22038601,0.06972377,0.0
0.43756318,0.09607109,0.0
0.13146831,0.024365498,0.0
0.61371,0.08070152,1.0
0.10862828,0.03561539,0.0
0.24869306,0.06375733,0.0
0.5101365,0.056233358,0.0
0.22560021,0.05851936,0.0
0.16149765,0.029020106,1.0
0.85358584,0.0374873,1.0
0.95033157,0.022027569,0.0
0.5956992,0.09255812,1.0
0.48493248,0.074396476,0.0
0.23266831,0.05971906,0.0
0.9831968,0.0072666965,1.0
0.06350119,0.0213546,0.0
0.35882372,0.07603131,0.0
0.1189198,0.037768964,0.0
0.9415508,0.01626027,1.0
0.17360789,0.050263703,0.0
0.57375133,0.08159444,1.0
0.34732887,0.074197195,0.0
0.12720852,0.03935099,0.0
0.39501527,0.073857844,0.0
0.4133026,0.06608224,1.0
0.6578166,0.06326388,0.0
0.22844622,0.0663281,0.0
0.6499757,0.059076894,0.0
0.25472584,0.07188,0.0
0.2137775,0.06368987,0.0
0.5254697,0.07731816,1.0
0.11209697,0.027493365,0.0
0.22303222,0.05818245,1.0
0.08449556,0.029348506,0.0
0.7058809,0.062169366,0.0
0.44616827,0.08709458,0.0
0.4811124,0.07562308,0.0
0.7378916,0.077730834,1.0
0.32004133,0.06247185,1.0
0.08950734,0.028671885,0.0
0.15257415,0.028040728,0.0
0.1362625,0.024936467,0.0
0.07075013,0.023074597,0.0
0.16423811,0.028209338,0.0
0.6847592,0.06948956,1.0
0.9392029,0.020756233,1.0
0.89823055,0.03503981,1.0
0.050651908,0.028852602,0.0
0.9514537,0.019535856,1.0
0.060817324,0.022239309,0.0
0.7233422,0.061155535,1.0
0.8690525,0.032057572,1.0
0.26657793,0.06380332,0.0
0.74468046,0.06590152,1.0
0.30205873,0.071049325,0.0
0.19956742,0.064475864,0.0
0.08994565,0.02713452,0.0
0.63711333,0.0723594,1.0
0.13265252,0.024693545,0.0
0.2302336,0.056248482,0.0
0.9485749,0.015923979,1.0
0.3448333,0.06748179,1.0
0.8048717,0.04616351,1.0
0.16442348,0.028360955,0.0
0.90491027,0.02476023,1.0
0.928485,0.027539754,1.0
0.9593627,0.01366662,1.0
0.28712794,0.07326459,0.0
0.9068035,0.028879214,1.0
0.9166116,0.031087749,1.0
0.2089219,0.03683452,1.0
0.18081138,0.061409205,0.0
0.1760764,0.048296433,0.0
0.82940227,0.05078075,1.0
0.5892087,0.08133624,1.0
0.72791415,0.06992462,1.0
0.5494097,0.09050224,0.0
0.16285068,0.028184995,0.0
0.07173317,0.023108922,0.0
0.33750123,0.063442536,1.0
0.3428229,0.057148773,0.0
0.37743196,0.08966576,1.0
0.7699921,0.061580528,1.0
0.18930137,0.036098313,0.0
0.27310726,0.06787471,0.0
0.73654276,0.05553984,1.0
0.77577746,0.0705093,0.0
0.22841318,0.06246293,0.0
0.50151795,0.0882269,1.0
0.071106225,0.02216651,0.0
0.70392287,0.074750386,0.0
0.17613076,0.059094753,0.0
0.1253911,0.023103526,0.0
0.4160424,0.08140001,0.0
0.10731441,0.03234528,0.0
0.9911383,0.0049490714,1.0
0.8318289,0.04496995,1.0
0.10456852,0.037256286,0.0
0.90956104,0.024564786,1.0
0.43274757,0.08500556,1.0
0.24233711,0.046441063,0.0
0.39881468,0.075891174,1.0
0.97528183,0.012646784,1.0
0.48167667,0.07793894,0.0
0.22859639,0.046611026,0.0
0.58783245,0.08696451,1.0
0.2864603,0.06661955,0.0
0.5840939,0.09375188,0.0
0.19722109,0.054567847,0.0
0.9812914,0.007387996,1.0
0.3834119,0.09291541,0.0
0.9362516,0.020539613,1.0
0.5498397,0.07584194,1.0
0.30152306,0.05779318,0.0
0.07605796,0.024117306,0.0
0.2381084,0.060636327,0.0
0.99089295,0.005577807,1.0
0.6272634,0.06549607,0.0
0.10852715,0.037410393,0.0
0.13835195,0.044771604,0.0
0.26941273,0.060762852,0.0
0.9720363,0.010092591,1.0
0.9812318,0.007454948,1.0
0.1443754,0.02679667,0.0
0.52031004,0.06873628,0.0
0.15388794,0.026105976,0.0
0.112150416,0.044341233,0.0
0.09551571,0.02942336,0.0
0.24055398,0.070676655,0.0
0.41158018,0.062898,1.0
0.97650987,0.009642227,1.0
0.3971579,0.085944615,1.0
0.75054795,0.06475229,1.0
0.48166955,0.085314125,1.0
0.9517576,0.014213256,1.0
0.38226593,0.08349941,0.0
0.34606856,0.09233786,0.0
0.16379558,0.03411425,0.0
0.9406512,0.020678323,1.0
0.8828653,0.032205522,1.0
0.23004754,0.056165572,0.0
0.9319463,0.02140022,1.0
0.9514368,0.016878465,1.0
0.67770344,0.07779628,1.0
0.17812856,0.047737695,0.0
0.06947082,0.018931031,0.0
0.1430685,0.037782922,1.0
0.24778697,0.08377188,1.0
0.83664256,0.03715031,1.0
0.15174988,0.02744402,0.0
0.9472979,0.017298792,1.0
0.7700505,0.051688198,1.0
0.7477861,0.053532016,0.0
0.17981268,0.05650187,0.0
0.08871823,0.02497067,1.0
0.7478379,0.062221613,0.0
0.16343166,0.03240821,0.0
0.28450665,0.05024795,0.0
0.7725294,0.065697,1.0
0.10029384,0.03029766,0.0
0.14938764,0.026817456,1.0
0.7589675,0.050804086,1.0
0.72061896,0.06613798,1.0
0.3426941,0.10291172,1.0
0.945968,0.017497966,1.0
0.94826055,0.018938009,1.0
0.14689276,0.025422478,0.0
0.0632228,0.020263808,0.0
0.5265645,0.0826905,0.0
0.14768998,0.04321206,0.0
0.3896154,0.081009194,0.0
0.08258462,0.019353785,0.0
0.3457478,0.07979346,0.0
0.45986676,0.08660059,1.0
0.9237836,0.024196714,1.0
0.73915803,0.050758936,0.0
0.34955683,0.08458308,1.0
0.8985041,0.045260385,1.0
0.040997285,0.0300305,0.0
0.33028567,0.06196741,1.0
0.843257,0.042027745,1.0
0.18859042,0.034310058,0.0
0.9533228,0.013058654,1.0
0.51522684,0.08255941,0.0
0.946982,0.018986322,1.0
0.8561795,0.03882661,1.0
0.75988245,0.07062417,0.0
0.7830747,0.052117106,1.0
0.14102042,0.045124933,0.0
0.8752264,0.034026988,1.0
0.16337979,0.028116211,0.0
0.22386827,0.05736238,1.0
0.61237085,0.07812039,1.0
0.89383733,0.032235973,1.0
0.6165658,0.08513142,0.0
0.13969904,0.024880586,0.0
0.6353885,0.090153344,1.0
0.07958962,0.023291806,0.0
0.23674339,0.053181197,1.0
0.20193478,0.05834327,0.0
0.110405594,0.02220074,0.0
0.88844246,0.033226505,1.0
0.8142124,0.051437028,1.0
0.9711451,0.013212014,1.0
0.95889163,0.013905182,1.0
0.2361924,0.035715576,1.0
0.5794201,0.07574167,1.0
0.13779,0.02878369,1.0
0.6529192,0.07571383,0.0
0.05891946,0.019063966,0.0
0.08563854,0.029105999,0.0
0.7860674,0.049934957,1.0
0.9142584,0.02649966,1.0
0.83204305,0.051046,1.0
0.9433041,0.021219827,1.0
0.25298294,0.054898825,0.0
0.3966112,0.08407009,0.0
0.25696784,0.054839093,0.0
0.46418673,0.06861483,1.0
0.9507012,0.022453118,1.0
0.39816508,0.048279162,0.0
0.13981281,0.045741733,1.0
0.76838756,0.0621517,1.0
0.18041901,0.036733195,0.0
0.64718074,0.07748725,1.0
0.89576846,0.029853098,1.0
0.59387976,0.078224376,0.0
0.90591365,0.027276563,0.0
0.055883765,0.020676725,0.0
0.07159304,0.023972943,0.0
0.7547762,0.060389195,0.0
0.08026659,0.028173678,0.0
0.5777832,0.07737874,1.0
0.9857384,0.0062028505,1.0
0.25255087,0.037773594,0.0
0.85028595,0.03807626,1.0
0.07984469,0.02569269,0.0
0.13543628,0.054801755,0.0
0.8826797,0.035196602,1.0
0.9188336,0.025341712,1.0
0.16392885,0.03123156,0.0
0.30708462,0.06657349,0.0
0.35153115,0.07647885,0.0
0.85722375,0.039260507,0.0
0.78182566,0.06821018,0.0
0.16358335,0.028105618,1.0
0.89821464,0.035743892,1.0
0.95931154,0.013691239,1.0
0.07601652,0.018110456,0.0
0.8420461,0.04674067,0.0
0.14160223,0.025643367,0.0
0.7160808,0.06432276,1.0
0.9579794,0.015023271,1.0
0.7491748,0.054250367,1.0
0.3648961,0.0778223,0.0
0.23522669,0.05921884,0.0
0.7094941,0.06922485,1.0
0.6002485,0.08869963,0.0
0.8811699,0.040018007,1.0
0.90684307,0.02894453,1.0
0.73453474,0.07455408,1.0
0.18766633,0.05767435,0.0
0.3602081,0.093126245,1.0
0.29782975,0.06645027,1.0
0.9611627,0.016185937,1.0
0.84553367,0.034304574,0.0
0.21880263,0.07029528,1.0
0.82763684,0.04692107,1.0
0.16231972,0.027097462,0.0
0.39405113,0.08720368,0.0
0.30226547,0.045858763,0.0
0.22301233,0.063388176,0.0
0.16037934,0.043215,1.0
0.8001496,0.044658445,1.0
0.222247,0.06325928,1.0
0.7193721,0.065205954,1.0
0.05759563,0.022436762,0.0
0.6181881,0.07670822,1.0
0.11376084,0.032765046,0.0
0.14664783,0.027435528,0.0
0.7022466,0.08110732,1.0
0.34547335,0.08507126,0.0
0.26252267,0.065770775,0.0
0.15191682,0.037546616,1.0
0.2026318,0.057767183,0.0
0.8850131,0.033428468,1.0
0.12175906,0.043540224,0.0
0.13341925,0.04224551,0.0
0.9807542,0.008090609,1.0
0.17071316,0.044197254,0.0
0.10530473,0.034020763,0.0
0.9430914,0.017498964,1.0
0.2826593,0.068853214,0.0
0.3038503,0.06884259,0.0
0.17526688,0.03418997,0.0
0.5970334,0.06548197,1.0
0.94039357,0.023171306,1.0
0.46518236,0.08173261,1.0
0.5991297,0.10047253,0.0
0.2508724,0.060138244,0.0
0.1712798,0.041247718,0.0
0.96077967,0.017808173,1.0
0.07618912,0.024556896,0.0
0.10873432,0.03604297,0.0
0.94032395,0.01757421,1.0
0.18168135,0.029265488,0.0
0.88513625,0.03684787,1.0
0.15702938,0.027031878,0.0
0.22927582,0.054934975,0.0
0.12407793,0.03728925,0.0
0.28704584,0.074692465,1.0
0.08331668,0.025508778,0.0
0.942221,0.019033916,1.0
0.21505944,0.053652,0.0
0.68485224,0.06258698,0.0
0.052541748,0.019403225,0.0
0.9477637,0.015983205,1.0
0.07198258,0.024766432,0.0
0.7923517,0.051756896,1.0
0.13697913,0.025223492,0.0
0.9252166,0.022827413,1.0
0.24278599,0.044535547,0.0
0.06407654,0.02150603,0.0
0.357467,0.073254235,1.0
0.5353376,0.068524666,0.0
0.24011475,0.06397161,0.0
0.3253841,0.085017286,0.0
0.9028874,0.027716624,1.0
0.5572097,0.0953337,1.0
0.22562844,0.06811825,0.0
0.9625754,0.0141183715,1.0
0.20592268,0.061757635,0.0
0.22065394,0.035256628,0.0
0.24430855,0.06311311,0.0
0.15120654,0.02644505,0.0
0.9379041,0.024621457,1.0
0.8390815,0.040485695,1.0
0.073834226,0.02448218,0.0
0.97041076,0.013029696,1.0
0.73903674,0.057257734,1.0
0.91764444,0.025147738,1.0
0.16360398,0.0281783,0.0
0.119510695,0.0415227,0.0
0.13172282,0.02345269,1.0
0.71987575,0.060339406,0.0
0.080365725,0.024955386,0.0
0.6431875,0.07283674,1.0
0.32003832,0.08195975,0.0
0.3652571,0.07137692,0.0
0.8410037,0.048865285,1.0
0.45682603,0.085631855,0.0
0.22003911,0.03790657,0.0
0.7344388,0.0797473,1.0
0.86846876,0.032351125,1.0
0.1373589,0.02495872,1.0
0.66548353,0.0717089,0.0
0.9651157,0.013659317,1.0
0.062247034,0.02862616,0.0
0.87006193,0.03442474,1.0
0.79244655,0.050815865,1.0
0.8374146,0.041228987,1.0
0.2767656,0.06574365,1.0
0.20180382,0.052751213,1.0
0.17955336,0.03478244,0.0
0.14857844,0.045641974,0.0
0.5336929,0.0691382,1.0
0.795007,0.06214516,1.0
0.15516113,0.026939826,0.0
0.96498543,0.01453651,1.0
0.1544923,0.026862714,0.0
0.2856962,0.037518624,0.0
0.8917221,0.047628134,1.0
0.5732172,0.06470846,1.0
0.8903335,0.035672758,1.0
0.15926433,0.042120203,1.0
0.115277804,0.039618604,0.0
0.0727774,0.024263084,0.0
0.5297542,0.08353962,0.0
0.06923397,0.022060433,0.0
0.8211965,0.05543005,0.0
0.38182983,0.076592825,1.0
0.84193623,0.0358416,0.0
0.11774927,0.0375084,0.0
0.13562271,0.042025354,0.0
0.054239433,0.013507078,0.0
0.13683751,0.024895472,0.0
0.59898084,0.08303841,1.0
0.69677854,0.08001891,0.0
0.17637998,0.029156677,1.0
0.06179262,0.021180434,0.0
0.5952303,0.086616,1.0
0.97223085,0.0116125755,1.0
0.91483283,0.024967285,1.0
0.3447644,0.071492136,0.0
0.118188895,0.022977313,0.0
0.86624306,0.042704273,1.0
0.1898975,0.05715639,0.0
0.8651224,0.03920625,1.0
0.08877508,0.027918076,0.0
0.94934493,0.0155778555,1.0
0.13246529,0.034896925,0.0
0.8974224,0.032867964,1.0
0.35900378,0.07064131,0.0
0.43765062,0.055370893,1.0
0.13253376,0.024472207,1.0
0.8152521,0.040142093,1.0
0.8440951,0.042159013,1.0
0.40706027,0.072215006,0.0
0.54598564,0.09097278,1.0
