y_hat,y_hat_sigma,y_true,aleatoric
0.042019494,0.029050382,0.0,0.03940259
0.05527455,0.03669108,1.0,0.031291053
0.06469205,0.019156722,0.0,0.03967254
0.30792975,0.08490762,0.0,0.06489875
0.0004304528,0.0003579975,0.0,0.00053168647
0.0015791816,0.0011382014,0.0,0.0018604074
0.96571136,0.014482332,1.0,0.013818387
0.10926062,0.021914352,0.0,0.07713309
0.028957095,0.014656107,0.0,0.017958859
0.0004253847,0.00047561544,0.0,0.00044758175
0.9832622,0.008393981,0.0,0.01140634
0.5089173,0.15803154,0.0,0.21759427
0.3022418,0.08180645,1.0,0.06723092
0.027883917,0.0131601645,0.0,0.018650515
0.18344593,0.058834884,1.0,0.058068596
0.0003855347,0.00041511,0.0,0.0003673452
0.9572405,0.018812517,1.0,0.013312278
0.96984905,0.015268687,1.0,0.021071855
0.0015963276,0.0011188588,0.0,0.0017040089
0.00074675115,0.0006923845,0.0,0.00070692395
0.9861135,0.008055178,1.0,0.004995152
0.1341684,0.047081303,0.0,0.047760624
0.00032336888,0.0002845524,0.0,0.00037641852
0.9950806,0.0034217637,1.0,0.0042719985
0.30863705,0.07885036,0.0,0.057134368
0.3533042,0.08090698,1.0,0.046908326
0.9547306,0.0150274355,0.0,0.016451538
0.9722789,0.0132069355,1.0,0.018097706
0.14775132,0.03850769,0.0,0.06318914
0.004400682,0.0038682714,1.0,0.005165703
0.0123467855,0.009463492,0.0,0.004930114
0.6058811,0.1055177,1.0,0.22091809
0.037405096,0.01743259,0.0,0.019548792
0.20555091,0.068901,0.0,0.05220153
0.25680128,0.06395653,1.0,0.09016926
0.094409436,0.035605524,0.0,0.039623786
0.5007126,0.12771705,0.0,0.17949735
0.10737855,0.041482706,0.0,0.04436455
0.19692187,0.062293574,0.0,0.079680175
0.0002907199,0.00023133446,0.0,0.0003496686
0.08346591,0.03487279,0.0,0.03696485
0.00043062487,0.00038857295,0.0,0.0004973529
0.030488854,0.015679557,0.0,0.011001577
0.98616976,0.009928464,1.0,0.01863593
0.1825521,0.07227988,0.0,0.07098557
0.89747834,0.047276866,1.0,0.055078313
0.30495816,0.09020736,0.0,0.13303441
0.9940865,0.0033089647,1.0,0.0047883894
0.037588987,0.025272602,0.0,0.019754816
0.9232373,0.032372307,1.0,0.040212348
0.71589524,0.08626831,1.0,0.09767756
0.0010922995,0.0010347698,0.0,0.000986645
0.793876,0.07409475,1.0,0.14990498
0.97614104,0.012295567,1.0,0.016663564
0.9970691,0.0017782367,1.0,0.00243312
0.65903914,0.08860824,1.0,0.110909425
0.12606892,0.056793485,0.0,0.02829252
0.0002993664,0.00027916726,0.0,0.0003393615
0.82874894,0.07057104,0.0,0.095675774
0.8593201,0.043570057,1.0,0.03357605
0.34147903,0.08671649,1.0,0.055099744
0.0006735864,0.00058986706,0.0,0.00080533774
0.06706803,0.022130072,0.0,0.025826238
0.0014299721,0.0011488777,0.0,0.0015079943
0.9614632,0.015224741,1.0,0.0142971035
0.8511086,0.06601485,1.0,0.07300141
0.9045878,0.027991552,1.0,0.038042247
0.65557283,0.081579834,1.0,0.07797158
0.9766918,0.010168865,1.0,0.02153056
0.00029465655,0.0002892988,0.0,0.0003477698
0.03566481,0.018149888,0.0,0.022415066
0.012910692,0.005653666,0.0,0.011774842
0.8322837,0.05692506,1.0,0.04384909
0.84432364,0.05371536,1.0,0.055382825
0.513968,0.10605782,1.0,0.094462544
0.3519938,0.08593772,0.0,0.087174974
0.19704637,0.043758497,1.0,0.075532705
0.41214034,0.08212324,1.0,0.080356166
0.60717237,0.08942087,0.0,0.09357598
0.0008048005,0.0006269736,0.0,0.00091175624
0.9699199,0.0152565725,1.0,0.020313928
0.90520626,0.033857454,1.0,0.035684474
0.9484909,0.021201503,1.0,0.04279538
0.7906415,0.061754756,1.0,0.05471537
0.9980778,0.0018612156,1.0,0.0011146598
0.019701196,0.01679548,0.0,0.027025314
0.0041493997,0.0024708454,0.0,0.004377493
0.9252221,0.04631898,1.0,0.04924073
0.50827605,0.09215774,0.0,0.103008755
0.87754804,0.041337673,1.0,0.07017974
5.7874768e-05,6.827301e-05,0.0,6.940315e-05
0.68310714,0.090987004,1.0,0.06120045
0.9664457,0.016466193,1.0,0.028697183
0.9458128,0.028422384,1.0,0.052033044
0.14609043,0.03703455,0.0,0.059245516
0.8110234,0.063217215,1.0,0.093190394
0.00035235344,0.00027617312,0.0,0.00041806398
0.10575237,0.0382279,1.0,0.03444057
0.9368098,0.025397617,1.0,0.027164716
0.00023539376,0.00026655084,0.0,0.00027124814
0.13015595,0.029695624,0.0,0.053726695
0.7629706,0.0867642,1.0,0.070711605
0.9973876,0.0021358256,1.0,0.0019886373
0.96346813,0.014316773,1.0,0.021236593
0.86945266,0.06591968,1.0,0.1135724
0.61795264,0.095125124,0.0,0.077806085
0.85606706,0.045948904,0.0,0.054384228
0.9437283,0.027321609,1.0,0.028881613
0.9409282,0.03406917,1.0,0.024664486
0.004157045,0.0023345354,0.0,0.004230211
0.00017804907,0.00016082723,0.0,0.00021258068
0.95726025,0.014649335,1.0,0.0149990665
0.07616666,0.020242963,0.0,0.04926707
0.17353399,0.09332235,0.0,0.064214416
0.0009459272,0.0007050107,0.0,0.0010567422
0.00062036456,0.0006239402,0.0,0.00056478014
0.98013437,0.0107177235,1.0,0.01556595
0.0029095535,0.0018087957,0.0,0.0031469185
0.0066171587,0.007477713,0.0,0.00634263
0.0002967526,0.00026950426,0.0,0.000389415
0.55834424,0.080992356,1.0,0.19495368
0.0009213592,0.0008999263,0.0,0.0009144884
0.15014608,0.04391945,0.0,0.052425902
0.0004427518,0.00037734746,0.0,0.00049485976
0.049972944,0.012949746,0.0,0.047035865
0.01653298,0.006012791,0.0,0.017056443
0.09767875,0.035552006,0.0,0.029772785
0.21636692,0.06554759,1.0,0.048338313
0.11648726,0.026576292,0.0,0.077325754
0.00041666918,0.0003331287,0.0,0.00047579966
0.12724583,0.044219006,0.0,0.045319725
0.0004912767,0.00043810328,0.0,0.0006157253
0.8586216,0.04877059,0.0,0.058601893
0.21069424,0.043892346,0.0,0.070742026
0.0005491266,0.001342804,0.0,0.0007932198
0.00095621415,0.0009157253,0.0,0.0008872123
0.9830238,0.00817929,1.0,0.015251593
0.9397225,0.020169087,1.0,0.03088804
0.8923159,0.040442113,1.0,0.07072473
0.13024737,0.03476091,0.0,0.06164126
0.08983488,0.018733596,0.0,0.067231596
0.1121354,0.036968525,0.0,0.08860876
0.98326474,0.008354963,1.0,0.010469943
0.545454,0.101383366,1.0,0.12457711
0.6011964,0.11136178,1.0,0.14826791
0.014543283,0.0056713964,0.0,0.01674336
0.998204,0.001419352,1.0,0.0019707899
0.005158246,0.002672255,0.0,0.0047155633
0.9579901,0.020760154,1.0,0.03235801
0.00045792462,0.0003838606,0.0,0.0005516737
0.95096856,0.023985568,1.0,0.0395073
0.19479918,0.053223312,0.0,0.03919932
0.11628523,0.021673353,0.0,0.102037296
0.007203755,0.005227528,0.0,0.007537992
7.4883974e-05,9.047452e-05,0.0,9.753509e-05
0.9408208,0.036502182,1.0,0.04099224
0.9854745,0.0076593803,1.0,0.0053723664
0.9083252,0.02893826,1.0,0.029180896
0.82905716,0.060371123,1.0,0.07533564
0.3459195,0.08170407,0.0,0.08007309
0.9560583,0.021799926,1.0,0.013053545
0.036023304,0.02390725,0.0,0.023199305
0.0022116334,0.0014835526,0.0,0.0025756406
0.95079005,0.023874117,1.0,0.032785136
0.0004202533,0.00035326477,0.0,0.00049293804
0.87247264,0.043737438,1.0,0.083115846
0.9571783,0.018134972,1.0,0.02273822
0.99911535,0.00090173766,1.0,0.0006760965
0.12719233,0.04537515,0.0,0.048834227
0.00017102296,0.00020813555,0.0,0.00017702869
0.58343565,0.10174191,0.0,0.10182134
0.44525933,0.11646926,1.0,0.115395725
0.17629191,0.038789622,0.0,0.069249265
0.00010472396,0.00012078511,0.0,0.000116768206
0.00064331264,0.0006840951,0.0,0.0011317614
0.019039024,0.012137298,0.0,0.01230235
0.44866842,0.07383238,1.0,0.14345823
0.0007402655,0.0006966169,0.0,0.00073534425
0.81077987,0.06581937,0.0,0.08063256
0.0004788662,0.00041414838,0.0,0.00046243268
0.00050993235,0.00043307434,0.0,0.0006263257
0.9795699,0.011198027,1.0,0.0077898153
0.1816728,0.039889354,0.0,0.06896839
0.072034605,0.01900493,0.0,0.042278584
0.034293417,0.013281258,0.0,0.03307442
0.98841405,0.006231041,1.0,0.007319123
0.092147596,0.018357681,0.0,0.083888315
0.0006263653,0.0005151235,0.0,0.00075820053
0.6474411,0.098853745,1.0,0.08955508
0.49580336,0.08591873,1.0,0.07820845
0.35626975,0.0934322,0.0,0.111452125
0.88729846,0.039763406,1.0,0.053534314
0.22098619,0.07020599,1.0,0.0643118
0.24086116,0.054187752,0.0,0.08548245
0.9967344,0.0021505598,1.0,0.0024571442
0.8700406,0.048824262,1.0,0.077223524
0.9983406,0.0016501182,1.0,0.0010510044
0.03727345,0.01836995,0.0,0.02279932
0.00016715612,0.0001782396,0.0,0.00018895614
0.7996092,0.057927184,0.0,0.06043253
0.8428155,0.057779245,1.0,0.04219068
0.00018805232,0.00018952457,0.0,0.00024083022
0.99615,0.002218424,1.0,0.0017591488
0.9205518,0.034096245,1.0,0.03416844
0.16710806,0.057900287,0.0,0.06329794
0.41111737,0.10912251,1.0,0.11104459
0.011828843,0.005128498,0.0,0.011501073
0.98385304,0.0088844495,1.0,0.012560881
0.09546139,0.018415136,0.0,0.08681103
0.86218,0.034883242,1.0,0.041304044
0.8377404,0.07696081,1.0,0.09635429
0.9763274,0.010387153,1.0,0.0145824
0.24704537,0.07889033,0.0,0.07936925
0.07258015,0.03147241,0.0,0.027574444
0.0005217993,0.0005055371,0.0,0.0005932623
0.024164181,0.016458783,1.0,0.014778574
0.0003693303,0.0004112465,0.0,0.0003945569
0.0017988762,0.0016430321,0.0,0.0016222277
0.00029413012,0.00030789658,0.0,0.0003001183
0.00020222008,0.00018765902,0.0,0.00022899316
0.982029,0.009365568,1.0,0.0060931016
0.93697757,0.026194258,1.0,0.0344869
0.056774367,0.032029938,0.0,0.039575856
0.049473524,0.021606334,0.0,0.02004055
0.29803437,0.07658207,0.0,0.07511586
0.0007283258,0.00071929983,0.0,0.00070558593
0.043208223,0.019407844,0.0,0.017860537
0.68901795,0.072602116,0.0,0.0824359
0.1162166,0.021723887,0.0,0.10200742
0.0659542,0.015456578,0.0,0.054045856
0.17870982,0.041499607,1.0,0.07143081
0.9253967,0.026179913,1.0,0.04131375
0.16502018,0.08610015,0.0,0.06557643
0.18269837,0.042635754,0.0,0.06837228
0.0021619126,0.0014368803,0.0,0.0024699208
0.23200947,0.051707488,1.0,0.08642889
0.40144262,0.07915565,0.0,0.10214404
0.83492434,0.08660951,1.0,0.07873365
0.76039165,0.06822079,1.0,0.089294516
0.97006184,0.01645921,1.0,0.028213304
0.8942459,0.03822794,1.0,0.072402686
0.00055855856,0.00048193903,0.0,0.00068759435
0.56756777,0.09251131,1.0,0.09018315
0.22379738,0.044798218,0.0,0.1723091
0.50083214,0.08970887,1.0,0.09500184
2.052832e-05,3.287979e-05,0.0,2.617299e-05
0.91428566,0.03482272,1.0,0.02925891
0.0015944637,0.0010906957,0.0,0.0016612078
0.46446905,0.08182255,0.0,0.10210666
0.85311866,0.075015076,1.0,0.12488392
0.00038765394,0.0003337052,0.0,0.0004551737
0.11607106,0.02815883,0.0,0.047211263
0.3541765,0.065742105,1.0,0.15463354
0.10474853,0.034951907,0.0,0.030916156
0.3227651,0.082719125,0.0,0.057244904
0.29059425,0.07162333,0.0,0.04923649
0.36347172,0.078383744,0.0,0.04618392
0.44785458,0.10329055,0.0,0.08543765
0.9719367,0.012178427,1.0,0.0069129425
0.012030588,0.005142404,0.0,0.012921382
0.93897146,0.02492274,1.0,0.046500728
0.00062845723,0.000730356,0.0,0.00076723675
0.0052497326,0.0037089256,0.0,0.0035200333
0.0013521088,0.0011125469,0.0,0.0015500612
0.11576675,0.021394175,0.0,0.1017816
0.9616741,0.015188336,1.0,0.014397009
0.89320284,0.052700583,1.0,0.10345012
0.37178877,0.10348077,1.0,0.124190964
0.968054,0.014451214,1.0,0.01827376
0.00011718432,0.00014881432,0.0,0.00013400457
0.021254998,0.007414697,0.0,0.021313181
0.5000894,0.11589688,0.0,0.100977756
0.0010043841,0.0007439662,0.0,0.0010799404
0.00052094756,0.00053881976,0.0,0.0005211399
0.7351626,0.1137569,1.0,0.15322407
0.43569332,0.06423634,0.0,0.07652793
0.6450134,0.09992934,1.0,0.08812935
0.07861898,0.016690742,0.0,0.067156546
0.0100697605,0.018037476,0.0,0.012406582
0.39129737,0.06959771,0.0,0.11438639
0.5754566,0.10636007,1.0,0.09396096
0.005132827,0.0028523938,0.0,0.0060843215
0.9556547,0.022892056,1.0,0.02296232
0.099391945,0.039000094,0.0,0.02573294
0.90281934,0.029556455,1.0,0.04557533
0.00018676076,0.00019862947,0.0,0.00022526977
0.1650721,0.03527718,0.0,0.05785674
0.065603726,0.044355694,0.0,0.03389814
0.17978656,0.059343867,0.0,0.04568798
0.93471766,0.033901457,1.0,0.05192633
0.027512683,0.009912989,0.0,0.021105338
0.20449565,0.042899895,0.0,0.07091117
0.053787854,0.02422058,0.0,0.024460888
0.6740282,0.08469841,1.0,0.078419246
0.0009515081,0.00069344905,0.0,0.001112043
0.85070354,0.13616072,0.0,0.2615585
0.0059804423,0.0033892735,0.0,0.006197486
0.93055,0.027638743,1.0,0.03232804
0.8780005,0.040007718,1.0,0.07158085
0.862398,0.048954833,1.0,0.057508025
0.9784096,0.009396194,1.0,0.008686346
0.6825211,0.13295932,1.0,0.077277616
0.20558116,0.05996341,0.0,0.071462534
0.046155144,0.01191962,0.0,0.044989835
0.4750263,0.093974,0.0,0.16984609
0.88152814,0.03947415,1.0,0.046967912
0.008546064,0.004830261,0.0,0.010435188
0.8965043,0.036335956,1.0,0.057092626
0.94405127,0.028632207,1.0,0.04045
0.022810614,0.016764417,0.0,0.014280626
0.00017997815,0.00018820056,0.0,0.00023293371
0.032496497,0.017189963,0.0,0.03185939
0.011310173,0.008017988,1.0,0.0077881347
0.6229443,0.14286457,1.0,0.09614429
0.44063878,0.13971213,0.0,0.09231571
0.009016257,0.004072852,0.0,0.009588713
0.0005012061,0.00043910847,0.0,0.00053703407
0.14889205,0.030641738,0.0,0.10968215
0.051691327,0.04333628,0.0,0.03205752
0.002578873,0.0016970609,0.0,0.0028826096
0.00087360904,0.00071858295,0.0,0.00080472324
0.9327059,0.033135623,0.0,0.056346375
0.084348,0.040218607,1.0,0.055484705
0.27920446,0.05786932,0.0,0.094820924
0.00029240956,0.00025481754,0.0,0.00036876675
0.98420537,0.0069382754,1.0,0.009425105
0.6127762,0.078871034,1.0,0.08798711
0.9390242,0.02076003,1.0,0.029774306
0.20236479,0.051605195,0.0,0.07302967
0.97571456,0.011458271,1.0,0.010021551
0.013500212,0.0057690213,0.0,0.0121948775
0.70594597,0.085370705,1.0,0.0850992
0.67331064,0.08263048,0.0,0.086914286
0.11584792,0.021439562,0.0,0.10164017
0.00050079304,0.00052873424,0.0,0.00048979156
0.5507946,0.089461304,1.0,0.117936745
0.116226114,0.0216809,0.0,0.10150098
0.98810595,0.006067896,1.0,0.009745182
0.15427336,0.03650605,0.0,0.05643891
0.20163082,0.062338755,0.0,0.051454656
0.92776495,0.026091697,1.0,0.030721603
0.060252596,0.039549824,0.0,0.03964751
0.08828299,0.04819409,0.0,0.039384816
0.000507975,0.00042179617,0.0,0.0006131605
0.9592121,0.016855478,1.0,0.018811565
0.90365964,0.069429636,1.0,0.086766236
9.2539645e-05,9.6094154e-05,0.0,0.00011847859
0.00023486369,0.00021861732,0.0,0.0003101618
0.18268639,0.060942996,0.0,0.05740946
0.009115171,0.004531091,0.0,0.0045441263
0.009900122,0.0043398626,0.0,0.010247573
0.9760115,0.0096990885,1.0,0.010298214
0.00054988434,0.00045952,0.0,0.00055074523
0.07425294,0.01636819,0.0,0.060561284
0.93061453,0.031460382,1.0,0.03155687
0.9183169,0.028062304,1.0,0.04181125
0.4868795,0.08652252,0.0,0.102258354
0.25155187,0.05794731,0.0,0.092479855
0.9894824,0.0067501864,1.0,0.0102655655
6.477928e-05,7.439936e-05,0.0,8.578521e-05
0.012926358,0.009627957,0.0,0.0091630295
0.9938157,0.0041927425,1.0,0.0066521317
0.08886564,0.01762818,0.0,0.08132488
0.0003888841,0.0003731009,0.0,0.0005192616
0.35768378,0.091236904,1.0,0.08956343
0.64374363,0.11105689,0.0,0.13963118
0.11139541,0.0370083,0.0,0.036767073
0.9260622,0.03238695,1.0,0.04490349
0.79286975,0.085540876,1.0,0.10182339
0.24418955,0.052909344,1.0,0.08038512
0.6816316,0.12380878,0.0,0.11319895
0.03362153,0.009595508,0.0,0.032289654
0.97548205,0.012866609,1.0,0.012576265
0.045782417,0.017882863,0.0,0.027148908
0.0007193745,0.0006185739,0.0,0.00082147046
0.119407654,0.02870793,0.0,0.048761632
0.0009732459,0.00097179966,0.0,0.000963183
0.984313,0.007884318,1.0,0.014492865
0.118625954,0.030577421,0.0,0.048226748
0.2533373,0.05333944,0.0,0.094674006
0.12883191,0.031607464,0.0,0.051272474
0.79895705,0.05897142,1.0,0.05563345
0.027176687,0.020255927,0.0,0.045560516
0.297583,0.08941654,0.0,0.061300524
0.745367,0.090626985,1.0,0.11065412
0.9589783,0.025146455,1.0,0.0251033
0.80413723,0.071522795,1.0,0.06715953
0.96535724,0.015481642,1.0,0.02407266
0.000399009,0.00045115518,0.0,0.00042056164
0.3470121,0.08310802,1.0,0.05845421
0.012218528,0.0076426785,0.0,0.0057223225
0.002265562,0.0015575339,0.0,0.0022639832
0.9346626,0.03536013,1.0,0.06340133
0.5483383,0.11974007,0.0,0.095879205
0.00022159316,0.00023178273,0.0,0.00028715163
0.009121243,0.004909396,0.0,0.010703575
0.380628,0.0781264,0.0,0.07050193
0.031785246,0.034845617,0.0,0.019533133
0.057617046,0.025815753,0.0,0.026540091
0.97286385,0.014988615,1.0,0.02721582
0.43911308,0.088245146,0.0,0.060778398
0.87646526,0.050833177,1.0,0.09249159
0.00011286757,0.00013083703,0.0,0.0001521757
0.62368816,0.086719915,1.0,0.10244939
0.0022436255,0.0017500569,0.0,0.0034670616
0.27568927,0.06693413,1.0,0.098919004
0.99011946,0.005554554,1.0,0.0068151643
0.09317344,0.028893849,0.0,0.047239505
0.28311384,0.06368082,0.0,0.09812831
0.94262576,0.020602822,1.0,0.024008915
0.42585185,0.072530404,0.0,0.15750974
0.77168554,0.067489214,1.0,0.08762773
0.9461666,0.027551174,1.0,0.041103903
0.0035278911,0.0020505565,0.0,0.0036755616
0.0002104085,0.00025553379,0.0,0.00023367621
0.31868437,0.07608366,1.0,0.093148276
0.004089135,0.0025534579,0.0,0.00500155
0.0021449036,0.001449411,0.0,0.0024274993
0.005058734,0.0028443912,0.0,0.005480082
0.04103737,0.011007998,0.0,0.040229697
0.004145452,0.0024716519,0.0,0.004304007
0.1688272,0.057885185,0.0,0.07175553
7.343062e-05,8.889549e-05,0.0,9.605019e-05
0.019327112,0.0072244955,0.0,0.019199455
0.44697705,0.0966958,0.0,0.10374248
0.27847424,0.061022405,1.0,0.09230968
0.35610822,0.06907178,1.0,0.042537313
0.034047674,0.01040143,0.0,0.021737337
0.8294998,0.049270425,1.0,0.05326355
0.98051006,0.011375661,0.0,0.0123431245
0.20062582,0.06677776,0.0,0.06526148
0.20759995,0.048156675,1.0,0.07813606
0.0005489437,0.00050420215,0.0,0.0006179359
0.1483639,0.03073178,1.0,0.10730686
0.95450544,0.020118201,1.0,0.027201058
0.0017706562,0.0011738538,0.0,0.0020242056
0.95940745,0.022360634,1.0,0.023869064
0.00047096214,0.00039261414,0.0,0.0004761963
0.71386594,0.08593023,1.0,0.12775132
0.85776716,0.045791816,1.0,0.054290086
0.18559341,0.05839007,0.0,0.039991003
0.8979094,0.030487956,1.0,0.036066003
0.9177795,0.034860376,0.0,0.040028162
0.4312829,0.11499549,1.0,0.15327045
0.96440274,0.016188081,1.0,0.027836539
0.039374944,0.01057407,0.0,0.037718654
0.0004302269,0.00037004153,0.0,0.00042966
0.75227004,0.06554106,1.0,0.064891934
0.9917368,0.005917604,1.0,0.0059786383
0.93576884,0.026018849,1.0,0.0321931
0.8846428,0.03189079,1.0,0.03497181
0.15476094,0.03475652,0.0,0.057123054
0.00062317797,0.0005289093,0.0,0.00067967933
0.30050704,0.07645279,0.0,0.06649203
0.014923494,0.010398285,0.0,0.010219153
0.9750322,0.012840823,1.0,0.01881536
0.15068012,0.02710527,0.0,0.1255692
0.24804293,0.059050977,0.0,0.032059923
0.0029208888,0.0020787213,0.0,0.0024358635
0.11631299,0.021493854,0.0,0.10217005
0.8013896,0.055626202,1.0,0.05976438
0.9463446,0.018351683,1.0,0.030474422
0.6757169,0.074480645,0.0,0.07681877
0.0015189903,0.0024774957,0.0,0.002094241
0.21583506,0.05754695,0.0,0.06688583
0.00026578605,0.0002538712,0.0,0.00029406205
0.91911936,0.030564385,1.0,0.056743816
0.00032502055,0.0003020636,0.0,0.00036803738
0.10341836,0.05386249,0.0,0.039796863
0.23734179,0.060249448,0.0,0.06896834
0.17683886,0.07461459,0.0,0.07366422
0.9662955,0.018672582,1.0,0.03315606
0.00025500535,0.00028372477,0.0,0.00027364638
0.54426455,0.08349859,1.0,0.08776844
0.9288634,0.02590849,1.0,0.02495911
0.16860735,0.038810175,0.0,0.07408887
0.00030061544,0.00035105878,0.0,0.00025261746
0.96815664,0.014057625,1.0,0.03030058
0.9772573,0.010101474,1.0,0.013266405
0.74389064,0.07423867,1.0,0.09021713
0.00066772586,0.0005681091,0.0,0.0008010988
0.42874,0.11487949,1.0,0.15738195
0.023181267,0.014222814,0.0,0.020775266
0.79228264,0.06627203,1.0,0.090115085
0.13053797,0.06766141,0.0,0.048026707
0.03328327,0.010213883,0.0,0.032875113
0.13093776,0.032487784,0.0,0.059014753
0.001924764,0.0013357884,0.0,0.0020743497
0.50432324,0.098671354,0.0,0.10522129
0.15720554,0.03571004,0.0,0.068303086
0.050475955,0.020891149,0.0,0.023710476
0.0006136961,0.0005126887,0.0,0.00061408937
0.15093666,0.036241576,0.0,0.06047388
0.9612009,0.016968288,1.0,0.021491664
0.818843,0.053664774,1.0,0.056490004
0.028097115,0.029749263,0.0,0.018315913
0.00014910845,0.00016487612,0.0,0.00018561576
0.00017135842,0.0001815478,0.0,0.000233228
0.085024744,0.032575045,1.0,0.028973334
0.7749403,0.08036917,1.0,0.04963141
0.9140076,0.037461687,1.0,0.021436423
0.0016694736,0.0011426817,0.0,0.0019643104
0.075222224,0.01852205,0.0,0.05044745
0.9333114,0.027259763,1.0,0.023428624
7.155053e-05,8.281189e-05,0.0,8.762105e-05
0.0022290044,0.001399704,0.0,0.0025706268
0.009120671,0.004496705,0.0,0.009415388
0.8669922,0.055359192,1.0,0.08567764
0.9540044,0.019407319,1.0,0.034676902
0.9276455,0.027572278,1.0,0.03723333
0.990168,0.0053427196,1.0,0.0054431558
0.7579078,0.07147849,1.0,0.16262446
0.28631964,0.10313265,0.0,0.06545554
0.00037951543,0.0003816676,0.0,0.00048710126
0.12967597,0.05883868,0.0,0.049209096
0.00038514816,0.00033784323,0.0,0.00046755697
0.96817696,0.014641523,1.0,0.021476539
0.0005726293,0.00047412352,0.0,0.0007381711
0.0052995407,0.0027525385,0.0,0.0055949613
0.27689087,0.064182654,0.0,0.09888707
0.8262253,0.05148598,1.0,0.04985421
0.08925136,0.017659115,0.0,0.08245959
0.9431512,0.02599973,0.0,0.03227135
0.7153357,0.06841962,0.0,0.07625713
0.11955938,0.022729304,0.0,0.09162921
0.93862355,0.04349624,1.0,0.040379006
0.32766014,0.08286395,1.0,0.06977075
0.0016984775,0.0011708395,0.0,0.0019116211
0.0013509854,0.0009920605,0.0,0.001544599
0.1606051,0.030799864,0.0,0.12736548
0.9566,0.016452843,1.0,0.027165988
0.4392968,0.082832664,0.0,0.15932898
0.00024148183,0.00023022792,0.0,0.00026731228
0.92756474,0.0342805,1.0,0.02585085
0.96306443,0.015611214,1.0,0.015981577
0.0006478218,0.00049062417,0.0,0.00071373803
0.2127583,0.049509395,0.0,0.08206246
0.08859609,0.017605096,0.0,0.080878936
0.040336378,0.015249203,0.0,0.01567019
0.9423574,0.023825832,1.0,0.022304272
0.14193727,0.032089464,0.0,0.058119435
0.07106848,0.04484756,1.0,0.048266847
0.91203654,0.05758635,1.0,0.06435873
0.173018,0.039133124,0.0,0.06723241
0.066114806,0.027641263,0.0,0.029398322
0.91688985,0.036224984,1.0,0.048935436
0.012094905,0.006299109,0.0,0.0087165
0.00027681515,0.0002499187,0.0,0.00033212014
0.0010717424,0.0008175333,0.0,0.0013017659
0.9660859,0.011651917,1.0,0.013697892
0.89523035,0.04004375,1.0,0.044957533
0.8680209,0.042407617,1.0,0.044797167
0.15018204,0.03212504,0.0,0.049298298
0.03920446,0.01885753,0.0,0.017356472
0.46060348,0.0962503,0.0,0.059979912
0.00035433803,0.0003945937,0.0,0.0003786934
0.9567995,0.022338713,1.0,0.031197162
0.0023353589,0.0016866124,0.0,0.0022149503
0.97105604,0.016250266,1.0,0.023724178
0.92241913,0.03953536,1.0,0.06117201
0.99393916,0.0046082432,1.0,0.00521776
0.00094905804,0.0007656778,0.0,0.0011095213
0.9677448,0.021037573,1.0,0.024067087
0.8724512,0.045874618,1.0,0.083111465
0.0002229018,0.00021302857,0.0,0.00025994383
0.0046562827,0.0035453837,0.0,0.005031964
0.968217,0.01197773,1.0,0.013715326
0.15521172,0.054613084,0.0,0.048861276
0.17655864,0.050877437,0.0,0.058008276
0.010265918,0.004646561,0.0,0.010664418
0.9006773,0.045068376,1.0,0.057081062
0.019467477,0.015094151,0.0,0.007665999
0.23351993,0.068522185,0.0,0.19746691
0.98703074,0.006737184,1.0,0.010973855
0.00028925654,0.00024890536,0.0,0.00034266667
0.7045501,0.076560274,1.0,0.07097502
0.029754572,0.023650771,1.0,0.01951883
0.0005404604,0.00044696714,0.0,0.00062959606
0.46772143,0.093166105,0.0,0.115638144
0.16495293,0.051789273,0.0,0.06410009
0.018195605,0.012018406,1.0,0.017111056
0.4968768,0.07783401,0.0,0.1212729
0.37387186,0.10389983,0.0,0.12785214
0.801674,0.07133086,1.0,0.063460045
0.00067498663,0.00069515675,0.0,0.00069190876
0.016152473,0.005806291,0.0,0.014286402
0.58175933,0.083843686,1.0,0.056687854
0.69403195,0.08514871,0.0,0.08382785
0.00012257787,0.00013107242,0.0,0.00016569007
0.57505035,0.11238619,0.0,0.07348896
0.2381983,0.08548421,1.0,0.12644961
0.99783665,0.0020919116,1.0,0.0014639396
0.86165184,0.0393955,1.0,0.05075326
0.8302832,0.05775171,1.0,0.09312935
0.9950217,0.0035232564,1.0,0.008877153
0.9397366,0.029653165,1.0,0.06364175
0.16849443,0.039383702,0.0,0.06456716
0.106367044,0.02623369,0.0,0.04524109
0.9633275,0.02358937,1.0,0.030543517
0.21282649,0.04443843,0.0,0.071009964
0.16877228,0.08384089,0.0,0.042701393
0.00017898498,0.00016993335,0.0,0.0002057097
0.9130699,0.029162142,1.0,0.044169594
0.1009497,0.018961405,0.0,0.089182556
0.00027404164,0.0002484445,0.0,0.0003485478
0.40206686,0.111774884,1.0,0.092875965
0.8355162,0.049085822,1.0,0.0607515
0.0051877745,0.0028717932,0.0,0.005964787
0.00018142044,0.00018543363,0.0,0.00023044212
0.04100522,0.020389043,1.0,0.024294183
0.14044136,0.057979636,0.0,0.043747462
0.25432724,0.06501052,0.0,0.062125765
0.00037873193,0.00033253455,0.0,0.00047132024
0.4021465,0.08510534,0.0,0.14212261
0.00061517383,0.000488704,0.0,0.00067067187
