y_hat,y_hat_sigma,y_true
0.32858485,0.086659014,1.0
0.121464744,0.033750195,0.0
0.0002868797,0.00028656475,0.0
0.8986715,0.04857634,1.0
0.21466574,0.045769542,1.0
0.0007598566,0.000744417,0.0
0.9929504,0.0059909546,1.0
0.99801004,0.001599134,1.0
0.6705635,0.09154412,1.0
0.18571469,0.07645921,0.0
0.0033804611,0.0020109806,0.0
0.101650454,0.020251494,1.0
0.95962864,0.01695925,1.0
0.7330348,0.09304545,1.0
0.09695513,0.025953636,0.0
0.15230061,0.049195297,0.0
0.56308913,0.09855246,1.0
0.9337238,0.03579493,1.0
0.60545635,0.12151251,0.0
0.94140184,0.030401904,1.0
0.55711395,0.1274537,1.0
0.0002827394,0.00026328245,0.0
0.07037947,0.020235872,1.0
0.0012219046,0.0010287589,0.0
0.00056772825,0.0004937288,0.0
0.18351027,0.041104265,1.0
0.0012377555,0.0009843684,0.0
0.012390742,0.0059032408,0.0
0.48455995,0.08967345,0.0
0.087834455,0.03581782,0.0
0.064807974,0.014879843,0.0
0.049838837,0.026168603,1.0
0.80724865,0.074729525,1.0
0.28760192,0.057882387,0.0
0.8879061,0.04796911,1.0
0.74966043,0.07231939,0.0
0.650979,0.1177164,1.0
0.21958782,0.06973312,0.0
0.9162636,0.03304749,1.0
0.3531841,0.065554425,1.0
0.44320175,0.08149158,0.0
0.5412538,0.1419919,1.0
0.10502946,0.040500354,0.0
0.0023975372,0.0022031802,0.0
0.0004638012,0.0003919168,0.0
0.5163049,0.07999554,0.0
0.9907927,0.004528709,1.0
0.8127321,0.051508613,1.0
0.9121333,0.032312606,1.0
0.11722544,0.043850366,0.0
0.0589441,0.02569165,0.0
0.5410568,0.10962907,1.0
0.97074705,0.013406205,1.0
0.00070400565,0.0006911745,0.0
0.091840126,0.021887258,0.0
0.98756963,0.0053015477,1.0
0.061390437,0.022665247,0.0
0.0003416745,0.00032308788,0.0
0.7639608,0.068303384,1.0
0.0024940053,0.0016126437,0.0
0.82208085,0.049877323,1.0
0.15782751,0.041189127,0.0
0.00035164636,0.00033526853,0.0
0.00015272664,0.00031917726,0.0
0.9338769,0.023633718,0.0
0.80103254,0.08275905,0.0
0.02873541,0.008649844,0.0
0.8955658,0.036737055,1.0
0.8535262,0.041865353,0.0
0.68181026,0.0974923,1.0
0.8735174,0.044803474,1.0
0.089648455,0.017964533,0.0
0.0009979565,0.0013140173,0.0
0.52889407,0.104570955,0.0
0.053740308,0.025023397,0.0
0.00061910105,0.0006625293,0.0
0.000644041,0.00050647417,0.0
0.11473114,0.057256162,0.0
0.32239535,0.15275179,0.0
0.90892744,0.033608433,1.0
0.97706175,0.008596975,1.0
0.8978388,0.03759326,1.0
0.0038159753,0.0023460868,0.0
0.0006826528,0.000518811,0.0
0.017726285,0.006274001,0.0
0.44163585,0.07584322,1.0
0.5821216,0.09751632,1.0
0.12438109,0.03307581,0.0
0.9368947,0.023027493,1.0
0.22290272,0.06390079,0.0
0.80142283,0.07717654,1.0
0.0055563217,0.0027745147,0.0
0.37943432,0.07440508,1.0
0.12146392,0.03362284,0.0
0.99250734,0.0056845695,1.0
0.16160472,0.034444507,0.0
0.23148401,0.11140831,0.0
0.19479528,0.04618015,1.0
0.3110709,0.065179706,0.0
0.3831287,0.14083032,1.0
0.0009316576,0.00087361113,0.0
0.089022666,0.017823411,1.0
0.6322048,0.11049462,0.0
0.8918705,0.0547127,1.0
0.15474616,0.057780035,0.0
0.13731427,0.036093343,1.0
0.9906598,0.005344951,1.0
0.40393057,0.0803375,0.0
0.5943422,0.08828618,1.0
0.75509816,0.07612782,1.0
0.16152863,0.03146162,0.0
0.009222882,0.004580723,0.0
0.8728078,0.049233135,1.0
0.18598676,0.06499478,0.0
0.18510039,0.04764472,0.0
0.6517095,0.08082812,0.0
0.014449017,0.009164635,0.0
0.98163396,0.010885169,1.0
0.003658136,0.0021407362,0.0
0.80156356,0.068064,1.0
0.24501623,0.072369106,0.0
0.0022887883,0.0015445073,0.0
0.31679508,0.054143395,1.0
0.8687582,0.050179563,1.0
0.8239001,0.04317205,0.0
0.23302871,0.06156262,0.0
0.79474837,0.071651034,0.0
0.5983869,0.092860445,1.0
0.14284925,0.04526608,0.0
0.8636169,0.04835917,1.0
0.9504329,0.019483542,1.0
0.00012489187,0.0001351986,0.0
0.20405172,0.04703994,0.0
0.6978902,0.11440459,0.0
0.32796374,0.075928055,0.0
0.62465274,0.093678124,1.0
0.9563588,0.02919253,1.0
0.9047044,0.066974595,1.0
0.4820422,0.08840875,0.0
0.18702641,0.061230727,0.0
0.026756426,0.017783923,0.0
0.8514625,0.055730145,1.0
0.9685623,0.01630406,1.0
0.108088516,0.03964716,0.0
0.96121424,0.016241057,1.0
0.31383198,0.07274037,1.0
0.15195529,0.041437183,1.0
0.8118623,0.06724426,1.0
0.5574014,0.09498599,1.0
0.028690558,0.016527254,0.0
0.103263624,0.020386863,0.0
0.8173395,0.051024858,1.0
0.123430885,0.023260847,0.0
0.0012639773,0.0010719257,0.0
0.16627601,0.042279974,0.0
0.9542622,0.027895724,1.0
0.0010709042,0.0008679279,0.0
0.25434747,0.0593868,0.0
0.00014741419,0.00015945309,0.0
0.97673446,0.010009559,1.0
0.47845924,0.09719916,1.0
0.23500252,0.08602641,0.0
0.00021704855,0.00041433252,0.0
0.00040694632,0.00040694902,0.0
0.0038357049,0.0023271916,0.0
0.436157,0.09696137,0.0
0.99529296,0.002753107,1.0
0.0004824665,0.00044740175,0.0
0.012514265,0.009972766,0.0
0.9792933,0.010183805,1.0
0.31545663,0.10716361,1.0
0.023488138,0.010262173,0.0
0.24237205,0.06520239,0.0
0.001606874,0.0014058731,0.0
0.022838958,0.01073645,0.0
0.9604492,0.025294589,1.0
0.42650253,0.09154823,0.0
0.0004523254,0.0004325745,0.0
0.81331974,0.07557503,1.0
0.13379852,0.03745293,0.0
0.9150836,0.029438818,1.0
0.19183606,0.04416194,0.0
0.9679622,0.019713476,1.0
0.00029185618,0.00027435744,0.0
0.3235608,0.08589719,0.0
0.13185905,0.027754555,1.0
0.0001972833,0.00020168867,0.0
0.0011363465,0.0008744455,0.0
0.9978863,0.0012745968,1.0
0.34922564,0.08880868,0.0
0.84683573,0.06508023,1.0
0.80721486,0.0755953,1.0
0.00015737035,0.00015148098,0.0
0.48779273,0.07999554,0.0
0.8045562,0.04792497,1.0
0.020468758,0.009353297,0.0
0.16718878,0.043095857,0.0
0.99100584,0.0044374643,1.0
0.8440212,0.07797703,1.0
0.00013222692,0.000135336,0.0
0.20456801,0.047306556,0.0
0.99020606,0.004801862,1.0
0.0011185764,0.0010337449,0.0
0.10955786,0.030423027,0.0
0.10484949,0.021678142,0.0
0.0005098606,0.00045120087,0.0
0.35960218,0.10137285,0.0
0.00056312216,0.00048417886,0.0
0.988861,0.0055037863,1.0
0.97302264,0.011624238,1.0
0.077514075,0.029472198,0.0
0.96609396,0.016853822,1.0
0.15430132,0.04497234,0.0
0.76022327,0.07215671,1.0
0.9674539,0.018511038,1.0
0.17716907,0.042255223,0.0
0.11494967,0.037524242,0.0
0.07295131,0.027965827,0.0
0.0032075103,0.0019932606,0.0
0.92248887,0.04955233,1.0
0.96779007,0.014946185,1.0
0.16349567,0.050187714,1.0
0.018777942,0.009190344,0.0
0.00073726795,0.0007701306,0.0
0.0027242554,0.0017574985,0.0
0.2715149,0.07074869,0.0
0.96868455,0.018370006,1.0
0.1903751,0.038348544,1.0
0.2026618,0.056372844,0.0
0.9030293,0.0401417,1.0
0.677556,0.07955036,1.0
0.9802609,0.009972431,1.0
0.2751009,0.06313492,0.0
0.7112197,0.062039264,1.0
0.090387106,0.04588783,0.0
0.7415528,0.12138163,1.0
0.9424913,0.021744538,1.0
0.029629307,0.018354649,1.0
0.008115491,0.012369581,0.0
0.9145973,0.03459402,1.0
0.0003382238,0.00030665632,0.0
0.8397377,0.06432334,1.0
0.7537411,0.087383606,1.0
0.0865197,0.01801364,0.0
0.25635892,0.07719913,1.0
0.12560399,0.030284321,0.0
0.46537837,0.08051347,0.0
0.32287383,0.08120949,0.0
0.4227948,0.11265287,0.0
0.18444942,0.060834266,0.0
0.98699707,0.007897353,1.0
0.0113434475,0.0099354675,0.0
0.13256882,0.032554355,0.0
0.5138753,0.07929302,1.0
0.0006775559,0.00067206036,0.0
0.79777604,0.057506487,1.0
0.97434425,0.010236548,1.0
0.9052675,0.049870845,1.0
0.0018502043,0.0012933357,0.0
0.11817584,0.022537304,0.0
0.13314968,0.04925663,0.0
0.9406876,0.023751393,1.0
0.00019567095,0.00037426798,0.0
0.20473784,0.040628124,0.0
0.00054890115,0.0005904144,0.0
0.11787361,0.022090621,0.0
0.058678333,0.02296697,0.0
0.0065510008,0.0034184249,0.0
0.0020404807,0.0018855679,0.0
0.15083334,0.052255645,0.0
0.16846484,0.047109164,0.0
0.8254528,0.060998496,1.0
0.7122487,0.07963479,1.0
0.00039213034,0.00035244485,0.0
0.7827841,0.06077609,0.0
0.21946004,0.08383659,0.0
0.25796923,0.08207605,0.0
0.059914343,0.021884248,0.0
0.97522277,0.011367457,1.0
0.6264951,0.08572603,0.0
0.9836138,0.0067935623,1.0
0.038727537,0.017689444,0.0
0.55765057,0.072641075,0.0
0.7985494,0.06362476,0.0
0.1706944,0.04011356,1.0
0.44161186,0.10808571,1.0
7.0672075e-05,8.583024e-05,0.0
0.9472828,0.022549339,1.0
9.596076e-05,0.00011722461,0.0
0.7442246,0.077753246,1.0
0.059691377,0.023365632,0.0
0.2751486,0.06418872,0.0
0.7170051,0.08954733,0.0
0.3320708,0.070641026,0.0
0.99308634,0.0036373397,1.0
0.4819145,0.103886545,0.0
0.24963406,0.057030354,0.0
0.9431299,0.023599219,1.0
3.8581376e-05,5.6624358e-05,0.0
0.88803965,0.050119914,1.0
0.10977458,0.043575,0.0
0.00039399238,0.00041428988,0.0
0.07189026,0.021994991,0.0
0.15531074,0.030273242,0.0
0.00025795636,0.0002504589,0.0
0.000583389,0.00049905176,0.0
0.20755032,0.07682848,0.0
0.119686715,0.04890845,0.0
0.0007989419,0.00062750705,0.0
0.9949428,0.00435516,1.0
0.08029706,0.039411984,0.0
0.9972915,0.0019034658,1.0
0.7730636,0.09271381,1.0
0.636355,0.0894934,0.0
0.0004820177,0.00051244383,0.0
0.0035522708,0.0020009307,0.0
0.31029725,0.06734675,1.0
0.302372,0.07172547,0.0
0.27167696,0.066696644,0.0
0.18602459,0.06571314,0.0
0.7442061,0.08345435,1.0
0.18752313,0.03482605,0.0
0.005440578,0.004065024,0.0
0.9787847,0.01953597,1.0
0.9244183,0.037822448,1.0
0.00021819114,0.00022479017,0.0
0.26697394,0.06893422,0.0
0.9272292,0.033152904,1.0
0.99719375,0.002256983,1.0
0.99782854,0.0015499492,1.0
0.8071747,0.06957902,0.0
0.0041785194,0.0032948037,0.0
0.00390078,0.0021841757,0.0
0.14450222,0.030169401,0.0
0.7922825,0.06657207,1.0
0.91793066,0.034890976,1.0
0.004958602,0.0034626103,0.0
0.9631961,0.017634302,1.0
0.96529394,0.013692228,1.0
0.0043782564,0.002554871,0.0
0.0035568778,0.0023189106,0.0
0.7445465,0.06238513,0.0
0.19072847,0.045641366,0.0
0.65254873,0.100926116,1.0
0.23902346,0.052876126,1.0
0.93960047,0.029143652,1.0
0.029535761,0.012692338,0.0
0.16495144,0.040945444,0.0
0.932404,0.03715035,1.0
0.042839434,0.02232323,0.0
0.00071539305,0.0005479785,0.0
0.7622561,0.066218816,1.0
0.01059316,0.006796709,0.0
0.9774155,0.010385721,1.0
0.96069485,0.019030405,1.0
0.99945223,0.00050225144,1.0
0.12472588,0.04148773,0.0
0.00052770035,0.0004257202,0.0
0.030409437,0.014251209,0.0
0.31901583,0.073218055,0.0
0.76699865,0.07978419,1.0
0.103023924,0.02047339,0.0
0.88781804,0.037556432,0.0
0.90517384,0.0306789,1.0
0.0011863742,0.0008680847,0.0
0.99310106,0.0043461327,1.0
0.9067623,0.03229513,1.0
0.0011451142,0.0008940176,0.0
0.089723766,0.0182063,0.0
0.30682313,0.08212458,0.0
0.67646074,0.12150783,0.0
0.9983549,0.0020964362,1.0
0.6175058,0.086864725,1.0
0.08973949,0.018133283,0.0
0.9817877,0.009548789,1.0
0.9724167,0.012482447,1.0
0.11620151,0.031873975,0.0
0.95192635,0.020190833,1.0
0.13729316,0.036388684,0.0
0.37069893,0.08893253,0.0
0.1068198,0.039799023,0.0
0.510736,0.1080255,0.0
0.16720589,0.04208301,0.0
0.10544628,0.030193575,0.0
0.12125068,0.03394035,1.0
0.8635763,0.041162048,1.0
0.00048791643,0.00040139555,0.0
0.0011517311,0.0008794472,0.0
0.5354285,0.11032897,1.0
0.57545525,0.09881767,1.0
0.00044544865,0.0003666805,0.0
0.9704648,0.013743757,1.0
0.00065418653,0.0005325589,0.0
0.10070087,0.039523292,0.0
0.19503213,0.056467272,0.0
0.99920964,0.0007021805,1.0
0.98409104,0.00728817,1.0
0.2876415,0.11270789,0.0
9.888514e-05,0.00012025628,0.0
0.13313851,0.03564977,0.0
0.8350998,0.05531422,1.0
0.0014001746,0.0010368017,0.0
0.2030974,0.07025829,0.0
0.06804519,0.039434116,0.0
0.0022439223,0.0015303418,0.0
0.0048881066,0.0023240221,0.0
0.0015433081,0.0010924368,0.0
0.13480435,0.05195962,0.0
0.000901911,0.0006581729,0.0
0.90758884,0.034397434,1.0
0.14299332,0.030505776,0.0
0.2258865,0.07576604,0.0
0.75838053,0.05716541,0.0
0.71960735,0.09215311,0.0
0.08976068,0.018136658,0.0
0.29793894,0.08868749,1.0
0.29282612,0.05917571,1.0
0.055651307,0.022605142,0.0
0.11674302,0.03157062,1.0
0.0011435648,0.00094143255,0.0
0.1610178,0.037671614,1.0
0.062421832,0.014783574,0.0
0.00022062805,0.00039700186,0.0
0.70331174,0.10067763,1.0
0.741421,0.06570989,0.0
0.95476073,0.02458918,1.0
0.00016588671,0.00021062198,0.0
0.6530952,0.115425386,1.0
0.045948423,0.019483652,0.0
0.9842892,0.0070396503,1.0
0.9431923,0.025800077,1.0
0.9402008,0.025292877,0.0
0.17919014,0.074515864,0.0
0.12758282,0.03487036,0.0
0.8808721,0.05890797,0.0
0.87780666,0.039878827,1.0
0.9883535,0.006935193,1.0
0.12520601,0.07038709,0.0
0.9346925,0.03329251,1.0
0.00019169538,0.00017427893,0.0
0.28280997,0.086545065,0.0
0.93751144,0.024222784,1.0
0.86271775,0.04034459,0.0
0.9988445,0.00067098776,1.0
0.96377265,0.01270495,1.0
0.123310104,0.032528527,0.0
0.032318726,0.01930209,0.0
0.00035575734,0.00032887005,0.0
0.6004934,0.12215979,1.0
0.1446323,0.045530405,0.0
0.00049541245,0.0005809799,0.0
0.64753264,0.09715653,1.0
0.97696036,0.009134336,1.0
0.99398947,0.0044742357,1.0
0.025215814,0.012108378,0.0
0.06870062,0.015781911,0.0
0.9962114,0.0024913473,1.0
0.0008187409,0.00062860106,0.0
0.9961503,0.0025102482,1.0
0.78650075,0.07564567,1.0
0.0019211109,0.0012737563,0.0
0.98869246,0.0066746287,1.0
0.95403135,0.017376931,1.0
0.80907786,0.083229154,1.0
0.10024762,0.033233475,0.0
0.054963402,0.020311665,0.0
0.09754695,0.03076704,0.0
0.29250506,0.08459545,1.0
0.13697447,0.040038835,1.0
0.47569463,0.12670147,0.0
0.705304,0.09065513,0.0
5.491555e-05,7.223843e-05,0.0
0.00042256722,0.00038091626,0.0
0.9130375,0.041618362,1.0
0.958667,0.014759293,1.0
0.60517263,0.079287276,1.0
0.13258794,0.04101573,1.0
0.16998571,0.03771695,0.0
0.05577843,0.014330455,0.0
0.10881928,0.023692995,0.0
0.94841516,0.034770947,1.0
0.9809566,0.010119123,1.0
0.91169494,0.034096517,1.0
0.40411192,0.07701748,1.0
0.47076866,0.107737266,0.0
0.00017372072,0.0001846181,0.0
0.0014295497,0.0019997489,0.0
0.9827647,0.008260546,1.0
0.588868,0.09855103,1.0
0.99307287,0.0049449555,1.0
0.052914586,0.022475898,0.0
0.9466049,0.019044135,1.0
0.037890445,0.017056564,0.0
0.98873836,0.005366646,1.0
0.99222517,0.004374046,1.0
0.10973943,0.030059036,0.0
0.66469973,0.083701074,0.0
0.08961898,0.017964838,0.0
0.19102,0.041318063,0.0
0.39891693,0.1088819,0.0
0.001183403,0.00084915507,0.0
0.27548137,0.08013817,1.0
0.93914163,0.025091084,1.0
0.0004203158,0.00044348303,0.0
0.11846912,0.022586666,0.0
0.47237968,0.10679644,1.0
0.88864356,0.05014844,0.0
0.98651063,0.006804122,1.0
0.819079,0.0582009,1.0
0.9207291,0.033916388,1.0
0.7063416,0.089272,1.0
0.003331002,0.0020713508,0.0
0.53028643,0.091434374,1.0
0.96188664,0.017739395,1.0
0.00014513092,0.00016588112,0.0
0.9609525,0.018868867,1.0
0.08943365,0.017859405,0.0
0.9266956,0.03923666,0.0
0.92325175,0.026949855,1.0
0.99952245,0.00041110656,1.0
0.9950984,0.0029044077,1.0
0.118126646,0.02251827,0.0
0.9435585,0.022625333,0.0
0.39558697,0.11484886,1.0
0.91347414,0.0343332,1.0
0.0007552918,0.0005856149,0.0
0.99018264,0.0056401477,1.0
0.68404937,0.10711514,0.0
0.0028753448,0.001742491,0.0
0.27561617,0.059743598,1.0
0.99359256,0.0031927775,1.0
0.004962711,0.002798,0.0
0.8748674,0.059919164,1.0
0.60544837,0.1113953,1.0
0.3696087,0.07259362,1.0
0.9285959,0.041010603,0.0
0.25936234,0.060199928,0.0
0.19240162,0.06379782,0.0
0.9961381,0.002169075,1.0
0.26641572,0.054598503,0.0
0.89211154,0.04377181,1.0
0.9943785,0.0032546115,1.0
0.84894353,0.05316669,0.0
0.67217183,0.09139316,0.0
0.0010913666,0.0010291829,0.0
0.00048574325,0.00040173557,0.0
0.4518629,0.107773684,0.0
0.00087573566,0.0009782072,0.0
0.99060255,0.0069024805,1.0
0.09039037,0.044447675,0.0
0.879668,0.038176753,1.0
0.08965642,0.018271195,0.0
0.036418416,0.010136573,0.0
0.0010979485,0.0008506469,0.0
0.0011429834,0.0010093099,0.0
0.07618577,0.032176364,0.0
0.06811117,0.015253666,0.0
0.00024004199,0.00024302387,0.0
0.9109895,0.028545639,1.0
0.24197896,0.07571866,1.0
0.70904744,0.09036937,0.0
0.962931,0.017286962,1.0
0.00022262041,0.000208268,0.0
0.6820792,0.08027583,0.0
0.95597655,0.019204812,1.0
0.44368014,0.11092773,0.0
0.1731562,0.04115165,0.0
9.747932e-05,0.00010872922,0.0
0.00013173299,0.00013234717,0.0
0.0004919386,0.0003976898,0.0
0.9723812,0.01332913,1.0
0.98050195,0.009154543,1.0
0.909879,0.048473563,1.0
0.5348763,0.10448975,0.0
0.31517628,0.0853337,0.0
0.13803154,0.036402848,0.0
0.053050652,0.020557618,0.0
0.00012491802,0.00013405815,0.0
0.106055066,0.022031741,0.0
0.0897646,0.018015474,0.0
0.9768729,0.015247669,1.0
0.00070667,0.0006410934,0.0
0.21265712,0.070448995,0.0
0.5517751,0.089618094,0.0
0.98122686,0.0075413454,1.0
0.012662848,0.005351322,0.0
0.40542433,0.08331238,0.0
0.9404715,0.027646068,1.0
0.18388604,0.04966689,0.0
0.00029535277,0.00027813055,0.0
0.90990794,0.034644872,1.0
0.49788478,0.10655861,1.0
0.9357208,0.022954948,1.0
0.00046569182,0.0004808969,0.0
0.5680595,0.10333996,1.0
0.96727353,0.016340645,1.0
0.40983984,0.07281225,1.0
0.07645452,0.017874708,0.0
0.8720639,0.041604366,1.0
0.16775933,0.056314196,1.0
0.17859246,0.07855735,0.0
0.0004884523,0.00044195662,0.0
0.00033382466,0.00032056042,0.0
0.97538215,0.010922827,1.0
0.12644918,0.046632227,0.0
0.9793747,0.008850382,1.0
0.00023288965,0.00023504724,0.0
0.0019585718,0.0013189468,0.0
0.882293,0.044461984,1.0
0.16796389,0.059408586,0.0
0.06161611,0.023686163,0.0
0.023187988,0.018528093,0.0
0.25855187,0.08557314,0.0
0.19276054,0.04027633,0.0
0.9575437,0.025398793,1.0
0.7933367,0.07344097,1.0
0.11820837,0.02252483,0.0
0.20827268,0.08044204,1.0
0.14177588,0.047559094,0.0
0.6300658,0.09295954,0.0
0.4755227,0.08453113,1.0
0.9265338,0.041508067,1.0
0.97670174,0.01123533,1.0
0.0013592911,0.001234474,0.0
0.107105434,0.07534689,0.0
0.10559543,0.021970661,0.0
0.3627785,0.15602875,0.0
0.036395546,0.010194797,0.0
0.016142623,0.011103339,0.0
0.7791387,0.06102794,0.0
0.00013664427,0.00016289145,0.0
0.3858401,0.07973161,0.0
0.8952303,0.033290148,1.0
0.33135074,0.06331802,0.0
0.029015621,0.00908737,0.0
0.9950361,0.0024028514,1.0
0.9940507,0.0041641924,1.0
0.9800176,0.010157648,1.0
0.021438494,0.009778726,0.0
0.74498636,0.07421395,1.0
0.99305,0.003448281,1.0
0.02142626,0.013952306,0.0
0.73739046,0.068695985,1.0
0.00020820294,0.0002037037,0.0
0.9947415,0.0037865413,1.0
0.99421954,0.0034417629,1.0
0.00019622932,0.000192666,0.0
0.52929974,0.07526567,1.0
0.014306582,0.008925654,0.0
0.09077878,0.018258486,0.0
0.16354023,0.030032847,0.0
0.17238712,0.048705038,0.0
0.83751386,0.04720845,1.0
0.3362816,0.060699973,0.0
0.055601515,0.0133286035,0.0
0.089864194,0.018387549,0.0
0.00037203275,0.00034640063,0.0
0.3480249,0.10293712,0.0
0.00020550833,0.00021307752,0.0
0.15853786,0.045501105,1.0
0.95154434,0.022616033,0.0
0.0020242888,0.0020806047,0.0
0.1744429,0.058509085,0.0
0.99253106,0.0035569342,1.0
0.0008770485,0.0006632562,0.0
0.9215195,0.030401446,1.0
0.80503684,0.06807992,0.0
0.18061797,0.06250159,0.0
0.9870885,0.008230156,1.0
0.978891,0.008252198,1.0
0.0005335657,0.00045505678,0.0
0.83541775,0.059907258,1.0
0.9678432,0.013312567,1.0
0.40644434,0.08180002,0.0
0.31760487,0.13537462,1.0
0.00052217656,0.00044225858,0.0
0.0027942306,0.0015719726,0.0
0.9907525,0.005364049,1.0
0.08973275,0.017899916,0.0
0.44500956,0.079224795,0.0
0.9916536,0.005583966,1.0
0.9634379,0.022804692,1.0
0.8841132,0.038448013,1.0
0.9988535,0.0010942842,1.0
0.9939814,0.0033761319,1.0
0.88150537,0.035261735,1.0
0.090163484,0.017925525,0.0
0.0012608446,0.00092535134,0.0
0.77475774,0.099773176,1.0
0.9853488,0.008041334,1.0
0.9666214,0.01660683,1.0
0.9974027,0.0025910356,1.0
0.7269939,0.076114275,0.0
0.11837203,0.022462519,0.0
0.92295325,0.027332572,1.0
0.98992366,0.004323846,1.0
0.16860835,0.043628916,0.0
0.0003880728,0.00036029876,0.0
0.47683427,0.11203708,1.0
0.45147374,0.11562293,1.0
0.09884885,0.020817755,0.0
0.47113052,0.09908126,0.0
0.18188778,0.0744443,1.0
0.0036963378,0.0021648381,0.0
0.28332824,0.05964834,1.0
0.10402334,0.036976036,0.0
0.9896295,0.00450803,1.0
0.16535701,0.053130623,0.0
0.9233496,0.03515837,1.0
0.00065867463,0.0005589997,0.0
0.09147265,0.033745043,0.0
0.81963086,0.06227454,1.0
0.12112235,0.02600983,0.0
0.9281505,0.036962897,1.0
0.120454006,0.045525968,0.0
0.9946069,0.0028225812,1.0
0.16710347,0.044317972,0.0
0.7954882,0.06883843,1.0
0.9067655,0.035817917,1.0
0.99355155,0.0033123035,1.0
0.28806347,0.07782108,0.0
0.29354852,0.088093586,1.0
0.93982327,0.027504457,1.0
0.6295356,0.08418142,1.0
0.00041200846,0.00038300987,0.0
0.0002624945,0.00026677595,0.0
0.20953311,0.07575129,1.0
0.7033183,0.077477895,0.0
0.9130004,0.047671217,1.0
0.31675795,0.06642999,0.0
0.45162374,0.11028771,0.0
0.91963977,0.025849631,0.0
0.13191935,0.037812155,0.0
0.9849303,0.007145412,1.0
0.055097353,0.013248568,0.0
0.95430994,0.026311297,1.0
0.99514675,0.0043385164,1.0
0.030570108,0.013259913,0.0
0.00033110636,0.0003694061,0.0
0.00017345279,0.00016922755,0.0
0.11331125,0.03172273,0.0
0.9988223,0.0008488111,1.0
0.21853562,0.07021108,0.0
0.20142135,0.047049727,0.0
0.33975676,0.10240521,1.0
0.027237622,0.018528316,0.0
0.9541332,0.021871923,1.0
0.9526588,0.03905914,1.0
0.84840685,0.07912614,1.0
0.21582517,0.050920237,0.0
3.7307327e-05,5.2958072e-05,0.0
0.14962432,0.040553626,0.0
0.5784173,0.080221966,1.0
0.9191165,0.03162266,1.0
0.0013666131,0.0009885877,0.0
0.17426263,0.046358418,0.0
0.048262287,0.017597774,0.0
0.0066674086,0.003443332,0.0
0.6910752,0.10208248,0.0
0.09561084,0.019138636,0.0
0.5706638,0.10680022,0.0
0.012997873,0.0056504235,0.0
0.27029586,0.08608004,0.0
0.7807421,0.0778672,0.0
0.8965456,0.034098376,1.0
0.9993277,0.0006961737,1.0
0.80618536,0.06119399,1.0
0.9507394,0.025635935,1.0
0.16305108,0.045742147,0.0
0.1598699,0.04095696,0.0
0.9234258,0.029361658,1.0
0.71046805,0.11281048,1.0
0.9124895,0.035967767,1.0
0.9087411,0.04001719,1.0
0.013931129,0.0064070295,0.0
0.09451101,0.02573473,0.0
4.9447895e-05,6.711363e-05,0.0
0.06231681,0.02462672,0.0
0.0005198261,0.0004487347,0.0
0.0111869015,0.004762539,0.0
0.00025018433,0.0002837683,0.0
0.09747798,0.019257909,0.0
0.84598356,0.067414925,0.0
0.00028067932,0.0002576049,0.0
0.023917712,0.011146965,0.0
0.09208634,0.026046388,0.0
0.7076361,0.065978676,1.0
0.93870527,0.020465301,1.0
0.928448,0.03165445,1.0
0.00060928735,0.00065458,0.0
0.3184018,0.10677047,0.0
0.91106886,0.029550264,1.0
0.98808163,0.0073104193,1.0
0.8246016,0.04729938,1.0
0.15339464,0.031426903,1.0
0.0021689555,0.0017847952,0.0
0.2465083,0.0749432,0.0
0.0018480064,0.0013472002,0.0
0.00023605613,0.00020408392,0.0
0.0001330937,0.00018088725,0.0
0.0013858919,0.0020143415,0.0
0.9973369,0.002777876,1.0
0.004068462,0.0023281905,0.0
0.94650227,0.029000139,1.0
0.047603395,0.018915098,0.0
0.15266882,0.040079035,0.0
0.9669841,0.012448223,1.0
0.9617091,0.018629631,1.0
0.99503094,0.0031677142,1.0
0.027539654,0.009329052,0.0
0.9729529,0.011715026,1.0
0.8852415,0.03760569,1.0
0.11574539,0.03296082,0.0
0.02715658,0.010638664,0.0
0.73654455,0.111153536,1.0
0.90817285,0.03411102,1.0
0.089247786,0.027018577,0.0
0.0013045819,0.000961255,0.0
0.9938622,0.0036272453,1.0
0.00045735875,0.0011513925,0.0
0.20916294,0.07029073,0.0
0.95576847,0.020069392,1.0
0.02385842,0.008196094,0.0
0.27822086,0.05386507,1.0
0.010395814,0.004515486,0.0
0.8937759,0.052982803,1.0
0.77861035,0.07443195,1.0
0.0036076321,0.00228627,0.0
0.93190235,0.023059161,1.0
0.0032407693,0.0019959433,0.0
0.30740473,0.10415733,0.0
0.53662455,0.115102835,0.0
0.0029464054,0.0018000078,0.0
0.28834945,0.09532891,0.0
0.20260699,0.065100074,0.0
0.90708846,0.0345389,1.0
0.88593054,0.044445556,1.0
0.6876167,0.08655259,1.0
0.12949716,0.024216862,1.0
0.00017983251,0.00022830331,0.0
0.00073886977,0.0012091228,0.0
0.0013175729,0.0009726562,0.0
0.14629118,0.04014451,0.0
0.00041228897,0.0003805513,0.0
0.9313659,0.03490712,1.0
0.3777391,0.081203476,1.0
0.42133257,0.09373401,0.0
0.0016865939,0.0012337813,0.0
0.112157166,0.035982326,0.0
0.18675534,0.03466856,1.0
0.1229949,0.04828421,0.0
0.9940184,0.0029288845,1.0
